time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
0.06,6.084171498898891e-09,-1.0549189633597704e-08,0.004265821206285869,6.2831720168751595,6.283177717154752,0.0,6.123398870142025e-07,-1.0670044283515958e-06,0.14218618916072712,-0.0006682774120759779,-0.00038073255131090215,0.0,450.1261657895767,450.09536232658985,450.08857158386814,450.034498127256,-5.998009261438259
0.12000000000000001,3.0187406708636605e-07,0.005921623889969901,0.014951386988486172,0.452705759265676,6.283154863587782,0.0,1.171967527699394e-05,0.3221169373005328,0.1555391047830272,-10.819490231592223,-0.00038120755219855766,0.0,0.19232133989056355,0.01305829001925543,900.0368937667523,0.4147629592802847,-5.991990475036615
0.18,2.5247997400440413e-06,0.042553985542668614,0.04680777997662945,0.17491461135483188,6.283131966052146,0.0,6.731406455070683e-05,0.8460835908716794,0.9261594874998218,-9.39347076147105,-0.0003823928169604548,0.0,0.3158018452226702,0.026025067883987105,900.1066699818126,900.2925986475326,-5.995720187634431
0.23999999999999996,7.822819857826305e-06,0.10187783345866211,0.09049006515494905,3.6671744269606457,6.283109021074445,0.0,0.00011179831477378709,1.1157261229242903,0.20899159928260047,2.2580111985478246,-0.0003824681709089159,0.0,0.18205106655445946,0.16451431701926805,0.26817732565136393,900.2096897797321,-6.001011107734862
0.3,-0.011941489988579565,0.14306736581059956,0.057535530392583856,3.7349585336575934,0.46931939408764123,0.0,-0.6504956753426031,0.22752242364871333,-1.0973331732921454,12.801200183432858,-10.82384203860789,0.0,900.2327244874439,0.2882747023576304,0.19514524484313597,900.2022866839441,-6.057787437811658
0.36000000000000004,-0.0517673259019744,0.1537480334472044,0.0,2.3406005425430507,5.43345007262409,0.0,-0.6434294768256336,0.42184809711246785,-2.60490647982723,20.57914183409552,-19.288913042561926,0.0,900.2866785868233,0.22328123865275085,0.08375138770189157,900.142961015099,-6.1607144475197995
0.06,-5.848254488229487e-07,1.1607568554329782e-05,0.004317171021762449,0.004761433745988697,6.282629456169271,0.0,-6.622938986477265e-06,0.0007741584951218702,0.14389722448570533,0.1193490928357608,-0.043720551612993534,0.0,455.2717589846401,451.76070069524735,442.80544592626734,452.51717887458653,-5.997989606723726
0.12000000000000001,2.184262752149119e-05,0.0061088602818515185,0.015036964069624948,0.5021487725353495,6.28000675229271,0.0,0.001038005820340315,0.32864704999585237,0.15222930919701003,-10.710121252289962,-0.04369410063786664,0.0,0.06661810834487404,-0.262559016284071,900.0008009563036,0.982846220696248,-5.992009446503357
0.18,0.0002445890455003572,0.04499462875555625,0.04580358427542452,0.2145663974907981,6.277385627346847,0.0,0.0069520204361332265,0.9134442682052548,0.8964776900205891,-9.31708749259959,-0.04366805386283261,0.0,0.04909775002739588,-0.19616704686560724,899.971068055927,899.9074372158756,-5.997597543136253
0.23999999999999996,0.000799027186556702,0.10883777318698856,0.08757605342052256,3.642773443285762,6.27476605921515,0.0,0.011816016330518373,1.1950841387315865,0.17662360717057046,2.3171045988646863,-0.043642344327113815,0.0,0.03711712785416008,-0.13496563254636212,-0.13424110099960848,899.9289158131851,-6.008452377153752
0.3,-0.009980272601561509,0.15533621213229892,0.05187750448559068,3.680488884534739,0.4283839114178001,0.0,-0.6204143845296555,0.3151154668408442,-1.1626183480005363,12.85057767216121,-10.858667168698862,0.0,900.0561731728764,2.9775854935957313,-0.21868155155986896,900.1684751890541,-6.070637895502851
0.36000000000000004,-0.04696173497113095,0.17199903359903873,0.0,2.2401704166221315,5.342372484195497,0.0,-0.6134313471562547,0.541395515406857,-2.630060731951169,20.609707083512262,-19.30655198087625,0.0,900.0175725358632,-0.08859779251320919,-0.12031981160125572,900.1029001230588,-6.174007530099403
0.06,-2.550155956830685e-06,4.255023101055654e-05,0.00430172924703674,0.014276369755085838,6.282620204669671,0.0,-0.00010453196986648398,0.0027082348133088655,0.14337790646884063,0.23874134743084863,-0.0744962564612135,0.0,459.6479843471932,453.70638756804107,434.2334083290583,453.82510698774377,-5.998008559766877
0.12000000000000001,2.1299364971731484e-05,0.004668638131995654,0.0158385776547354,0.06178590737535217,6.278151914606035,0.0,0.0013767549367278214,0.236446509425611,0.21533923332313554,-10.463018758129486,-0.0744220715160279,0.0,0.00016773107671050336,0.04327509812955599,894.0813007014622,7.733098083915299,-5.9913123388462
0.18,0.00023236009582061848,0.013918626084798777,0.02348444097185947,5.367075315383307,6.273688071693643,0.0,0.006142037125360433,0.14446643615948077,-0.26233307542550144,-19.042428074404363,-0.0743480728216943,0.0,-0.05827362120456468,0.037061846229563884,900.153644983637,-0.07475280460225957,-5.9902159381870765
0.23999999999999996,0.0008271659613050434,0.020879398495365117,0.001206444820167101,2.4393136413491288,6.269228662757698,0.0,0.014167654626063843,0.36758603091783937,-0.6382011432143904,-24.23241956103006,-0.07427441312802244,0.0,-0.19798016407866498,0.14755014482298634,900.2202205394796,0.02299033943526936,-6.006973144792141
0.3,0.0020000032242584397,0.0564674583606363,0.0,2.094923305819078,6.264773657279774,0.0,0.02538950953240401,0.8222685063786479,-1.7920386953769216,-26.82757430832981,-0.07420154340230985,0.0,-0.2533522696002295,0.11923303950053508,900.2094125392068,0.022751869981392215,-6.0397777634854855
0.06,-2.0934394193139783e-06,7.154281912273135e-05,0.00415845074468884,0.022714990648341704,6.282598795022552,0.0,-8.09801313818848e-05,0.004495207582496403,0.13859376351090483,0.3139902596910529,-0.0690297798358585,0.0,460.1197110246532,454.622533037213,427.24381441602094,453.2372422477043,-5.998085594180806
0.12000000000000001,-6.092852260972049e-06,0.00036007178743840967,0.0,0.06512289707518981,6.278458280188655,0.0,-3.942729841671067e-05,0.005244206583623005,-0.4288692492142394,0.6346653545855819,-0.06896622587815188,0.0,-0.12540372413861572,0.07160897699066313,0.2477024226976373,153.4218072730657,-5.99808633813262
0.06,-1.5216432040424247e-06,8.204064880329635e-05,0.004056640414243622,0.025785796817649143,6.282585450196272,0.0,-5.196324740517111e-05,0.005139386296106918,0.13519621580103702,0.3378567487072504,-0.061132838667192976,0.0,459.55164225288365,454.680716415638,424.2896595585167,452.38206048013296,-5.998136637818032
0.12000000000000001,-4.511810071492009e-06,0.00039337038311004524,0.0,0.047475980926359185,6.278918463371809,0.0,-4.598575974391875e-05,0.005247477483536957,-0.45009498858410246,0.3878567228510555,-0.06108370591173701,0.0,0.2551113992499918,0.07015057197606721,-0.10243302371170865,61.356694513692325,-5.99832212590599
0.06,-2.502434528653309e-07,9.063397574683499e-05,0.003910187203763781,0.02837657741964872,6.282691133141693,0.0,7.224767509095328e-06,0.005665613474138074,0.1303109382782713,0.3569310601738225,-0.03480118549197965,0.0,457.52021247779675,454.7415240974217,421.33685016993456,451.15885495105977,-5.998207566227511
0.12000000000000001,2.0111419474428372e-07,0.0004312351079714751,0.0,0.05000037052952955,6.280603383743138,0.0,7.972566103869637e-06,0.0056884649553340825,-0.4576318016351938,0.3665378323469317,-0.034785100331139,0.0,-0.1234086556091692,-0.0836454074900183,0.175711406034851,28.74266398428941,-5.998533720809669
0.06,8.218116926076263e-08,9.738001672151066e-05,0.0037693637711569772,0.030457346192835466,6.2830436657580595,0.0,9.729249610260256e-06,0.006078143080490187,0.12561382709189195,0.3716405284769164,-0.007558529061664234,0.0,455.6439439344485,455.03943061465117,418.459200920115,449.66771269021393,-5.99827559503178
0.12000000000000001,6.845591580454054e-07,0.00046493653704197187,0.0,0.05385496797611111,6.282590179418566,0.0,1.0520607867212741e-05,0.006181463694834487,-0.4602582236540369,0.4125556588628827,-0.007557243448458126,0.0,-0.07010336085619856,0.20687528828885254,-0.0920257408932322,55.90176821285261,-5.998714639198886
0.06,-5.567262434773223e-07,0.00010302712840883882,0.0036129985689855658,0.03226612031960485,0.0004532793776226285,0.0,-4.5691050002703706e-05,0.006422982847245152,0.12039898975531127,0.38403144603313977,0.019496749573653056,0.0,453.49838606808004,455.06138111102825,415.61139236992767,448.0290623378335,-5.998350736299911
0.12000000000000001,-3.4010468178633998e-06,0.0004940566422151193,0.0,0.05782434302723782,0.0016229856782317142,0.0,-4.9964615653635166e-05,0.006628269570083007,-0.4631112186200914,0.4606898661491847,0.01949182632904907,0.0,-0.04987772877878201,0.11787137326501665,-0.011344263703035835,75.8134916652348,-5.998911010442249
0.06,-2.0364182414341307e-06,0.00010817308053590856,0.003458739684331824,0.03394937154959443,0.0012434664615792457,0.0,-0.00015044765981374417,0.006736937620442526,0.11525441128564415,0.3952596076693302,0.04516964588947793,0.0,451.328867375022,454.9592880058043,412.91829223627803,446.45065361733384,-5.998425069225415
0.12000000000000001,-1.1991123072168092e-05,0.0005340542556838653,0.0,0.0749540383599081,0.003953108377637626,0.0,-0.0001883870037673756,0.007557521632829848,-0.455670049956513,0.6627362960892329,0.045142808641294115,0.0,0.02771463032769251,0.18159204844395832,-0.11897820985280508,140.41722231612738,-5.999061759100225
0.06,-4.685575314775635e-06,0.0001097231523021072,0.00330273353083256,0.03462390193372755,0.002390055715592254,0.0,-0.00032705723761725493,0.006830834834567957,0.11005343825531015,0.39968206889673613,0.07393875868619137,0.0,448.90359022805694,454.8632755174319,410.6005026415554,444.6709451898505,-5.998499353718328
0.12000000000000001,-2.891828971173128e-05,0.0005996845676138467,0.0,0.1602540252984026,0.006824913404644306,0.0,-0.0005119780105874342,0.01033771636283149,-0.4308830544637332,1.1227221595747112,0.0738653667483256,0.0,-0.1614155637308271,0.038143981269728205,-0.09451708762427928,230.445470816407,-5.999138102887521
0.06,-8.18841513189209e-06,0.0001117868115176499,0.0031663464976901447,0.03542568707975491,0.003746889058803049,0.0,-0.0005539296533915313,0.0069562141025963364,0.10550598587769694,0.40488415329205985,0.10149194289097138,0.0,446.7002152610433,454.9009805233245,408.4758622421628,443.13848081464204,-5.998564973879828
0.12000000000000001,-5.125771902863524e-05,0.0006757899927576896,0.0,0.2521460179581867,0.009833660608755679,0.0,-0.0009421521180978459,0.013895263703757089,-0.41633890993410283,1.4207981962707459,0.10135462015079257,0.0,0.0035659146272599323,0.15164594675590756,0.07235190303820796,273.1569887446065,-5.9992513088903365
0.06,-1.1899090125557347e-05,0.00011428269445244783,0.003010286471646936,0.036393846608352654,0.005109332600381933,0.0,-0.0007905412220204998,0.007107851016232287,0.10030238284115237,0.4110891420573911,0.1250762347414534,0.0,444.326230215764,454.4648492178753,406.20033402449155,441.5549949952731,-5.998640007623546
0.12000000000000001,-6.446650592873757e-05,0.0005772149731013724,0.0,0.09540044855428942,0.01260973889271444,0.0,-0.0009905902111082723,0.008535015461205466,-0.4620337540903827,0.8087902570875568,0.12486761305461258,0.0,0.08361754781133773,-0.1885474338683857,-0.06410417231719925,171.07991188792985,-5.999473721961603
0.06,-1.6856910042997187e-05,0.00011644448747931833,0.002841708272120472,0.03729844727237008,0.0068648627471095125,0.0,-0.0011035036499508861,0.007238939362806599,0.09468144035687809,0.416813803442638,0.151624291642194,0.0,441.4945142726657,453.8334605075454,404.0001215181605,440.0069070442989,-5.998721210172655
0.12000000000000001,-8.534799533555953e-05,0.0005621372791011135,0.0,0.06795350253553512,0.015956185496384556,0.0,-0.001190934435634214,0.007653273192860189,-0.48507314306964544,0.5502902586559009,0.15131705484498514,0.0,-0.12840144813948312,0.046139265296399126,0.18300906503062053,99.65509986476265,-5.99958554689139
0.06,-2.1648744755773867e-05,0.00012254947294909217,0.002674097885093645,0.039374280237607806,0.008532216889698852,0.0,-0.0014037704155229142,0.0076108231787916664,0.08909004047359272,0.4296976230961337,0.1740670595501544,0.0,438.584776501703,452.8133256920351,401.7377474387843,439.0030067606079,-5.998803310192216
0.12000000000000001,-0.00010663044871045557,0.0005823897306511312,0.0,0.06606289171211177,0.01896817488355307,0.0,-0.0014319188390349514,0.007723489840723461,-0.49714791649175183,0.4647211065292981,0.17366281515903684,0.0,0.006620167189328913,-0.16653431029958624,0.06980944041907387,52.35454868847748,-5.999705486611226
0.06,-2.774580024255313e-05,0.00012129879783638131,0.0024980424358931486,0.039318086782863304,0.010620546917442297,0.0,-0.0017838266599304183,0.007533336695390636,0.08322144146302292,0.4293532568618192,0.1994519099689042,0.0,435.56110039186575,451.93732536381833,399.83758435063373,437.23613234421475,-5.998887196358296
0.12000000000000001,-0.00013478342864871694,0.000573326349258118,0.0,0.06505696948432593,0.022577070160360257,0.0,-0.001783164758010937,0.007531088231518304,-0.5054024401999656,0.42822995747874193,0.19892062928595908,0.0,-0.12275894108430456,-0.004656846295195388,0.23421056642452012,9.874132682185145,-5.999809376117094
0.06,-3.464436713252348e-05,0.00012414476222139713,0.002335585816463069,0.040459381105054426,0.012953119265529445,0.0,-0.0022119711799718066,0.007706073625610621,0.07780299539389554,0.436299200338365,0.2251459175798609,0.0,432.5012964043178,451.0706158723539,397.9134950117065,436.05911257287886,-5.998966483275347
0.12000000000000001,-0.00016733446897336586,0.0005864250720421629,0.0,0.0665895474913274,0.02644840970981388,0.0,-0.002209716007949245,0.0076995577275314276,-0.5109054075279708,0.4338669074833311,0.22446978894798247,0.0,-0.07929170263585743,0.19588976409184056,0.2383790341992123,2.763127060070601,-5.999921038416749
0.06,-4.460220972608214e-05,0.0001231212954826844,0.002181576429698003,0.040439303740420485,0.0162584712713576,0.0,-0.002827681185016319,0.007642584159604597,0.07266760128803113,0.4361777931842642,0.25801977662928277,0.0,429.6533540492932,451.0062875704911,395.91779038940814,434.22860821916265,-5.999041541216574
0.12000000000000001,-0.00021422467371443122,0.0005815820987485329,0.0,0.06656051642400218,0.03172201564978838,0.0,-0.0028247400865564994,0.0076355652490680955,-0.5160502269383979,0.43365869151308994,0.2571324596786002,0.0,0.0962214900770417,0.28583559402388603,0.03497465310596685,1.0629173803089569,-6.000025970210706
0.06,-5.371415356776665e-05,0.00012131116379233594,0.0020256812187802,0.040184119868269086,0.019288901542422465,0.0,-0.0033891213965384992,0.007531051072040032,0.06746956056220933,0.43463275797067624,0.2854209651032841,0.0,426.6139002162929,450.33613817755446,394.3732676718458,432.69057115144017,-5.999116898673858
0.12000000000000001,-0.0002570153136358786,0.0005730770076818785,0.0,0.06621274965292745,0.03639258266288614,0.0,-0.003385598427939683,0.00752380652702497,-0.5212528543392007,0.43211983310159957,0.28433410485312827,0.0,0.10967481785850224,-0.06803823064248167,0.09576004961544644,0.5300549603701091,-6.0001266904716335
0.06,-6.309235332481308e-05,0.00012175640196059552,0.001875429159708652,0.04060298443822319,0.022407822785125653,0.0,-0.003965567657153407,0.007557242792810408,0.06245752995958995,0.4371661473960806,0.3115178099850538,0.0,423.7841043938476,449.7775610351319,392.57781206090993,431.26924839218856,-5.999190521747957
0.12000000000000001,-0.00030097266790319466,0.0005750901870041591,0.0,0.0667830331686794,0.04107324773719068,0.0,-0.00396145115692676,0.007549700383196032,-0.5262686473303609,0.434622851295047,0.31022406874804903,0.0,0.09946505528583917,0.21669568140462098,-0.08201310238863618,0.4532311847277416,-6.000232368907706
0.06,-7.308628136354375e-05,0.00011843145541059715,0.0017297712589532531,0.03985963320938435,0.02573197572678243,0.0,-0.004578657771273443,0.007353273723530092,0.057600371310792806,0.43266109068323794,0.3374498840887239,0.0,420.9739442087156,449.2414085835866,391.17611397634334,429.6111953940162,-5.999260877048828
0.12000000000000001,-0.0003477435922874666,0.0005595259791755539,0.0,0.06577033753309891,0.04594892030556963,0.0,-0.004573892837264941,0.007345627528226803,-0.5311297844671059,0.43016763594128354,0.33593127745872536,0.0,0.13941261138365799,-0.026909227966654826,-0.005383852653893847,0.18327302938741125,-6.000325935142229
0.06,-8.538088229761986e-05,0.00011205230798062401,0.001578381556429755,0.03816584027841774,0.02981105361707037,0.0,-0.0053315952412270615,0.0069626808583747955,0.0525523475296043,0.42223879158402355,0.3671251749942952,0.0,417.9568100385641,448.83399450888555,389.93675631977607,427.5944420144304,-5.999333638867817
0.12000000000000001,-0.00040520428888223117,0.0005297125991126594,0.0,0.0634534885250897,0.05180308676573642,0.0,-0.005326041838052456,0.006955107571473049,-0.5361818835720802,0.41986374571267754,0.3653283136061613,0.0,0.13625399526307247,0.06047288595269423,0.08361150468047857,-0.19795797578690338,-6.000420004164706
0.06,-9.89154836330103e-05,0.00010727462981873765,0.0014401360323213455,0.03692090357012123,0.03428842881235461,0.0,-0.006159173026416672,0.006669869523739038,0.047939749888650074,0.41443243151783643,0.39748732113625074,0.0,414.94094933885464,448.50392660522476,388.82742171830364,425.9147392666256,-5.999401278257169
0.12000000000000001,-0.00046838241060415527,0.0005073666841632623,0.0,0.06174184041929642,0.05809619633443397,0.0,-0.006152758872415745,0.0066623162480417475,-0.5407983286018252,0.4121439565435391,0.3953817595618349,0.0,0.012659416901818352,-0.031007813403047684,-0.049249385573097444,-0.1092750947899584,-6.000516281514525
0.06,-0.00011328176120203428,0.00010126298673103818,0.0013037535043794173,0.03526130147395801,0.03905455633054622,0.0,-0.0070363236653344765,0.006301540568577704,0.04338826042881462,0.40382165761998073,0.42773503729722534,0.0,411.51964262526474,447.81235125658344,388.3036878343047,424.5255787317654,-5.999467902973603
0.12000000000000001,-0.0005353657841099126,0.00047925699750053487,0.0,0.059447823514092946,0.06467077115715014,0.0,-0.0070289849846663175,0.006294102430370909,-0.5453536339359832,0.4016486437941671,0.42529733666381736,0.0,-0.11253324990798748,-0.060215479266616814,0.12760681111541883,0.14400962647719,-6.000610337481733
0.06,-0.00012856207915310538,9.400531283824295e-05,0.0011687528253466273,0.03317176817025924,0.04414225525757942,0.0,-0.007968098954595288,0.005856830203296524,0.03888145698073645,0.39010649831728905,0.4580784133286204,0.0,408.2470281867506,447.2897737265764,387.7676210354882,422.8534496067289,-5.99953376168224
0.12000000000000001,-0.0006065396533399933,0.00044531963821971645,0.0,0.05653818329549498,0.07157221190533392,0.0,-0.007959760405454387,0.005849606538741522,-0.5498643398121122,0.3880781628811064,0.4552835199452023,0.0,-0.00726634632433544,0.030848055835738408,-0.17112315772645903,-0.15648386767232686,-6.000697939067187
0.06,-0.00014724915186874193,8.619337206473517e-05,0.0010500235265382633,0.030840211414814078,0.050307171079185586,0.0,-0.009106497440562928,0.005377974900482995,0.03491288535851092,0.37429176165661854,0.4926182132976724,0.0,404.923204291899,447.0873025031045,387.5481425083729,421.2847312842622,-5.999593038897608
0.12000000000000001,-0.0006935155607624015,0.0004087804770580648,0.0,0.053260871375935714,0.07980118913403267,0.0,-0.009096999839034465,0.0053710580246934345,-0.5538363738971914,0.3724245753461141,0.48938692774837245,0.0,-0.016408127078875418,-0.004864457093442048,0.003312059700246811,0.11795413980094996,-6.000731466724153
0.06,-0.00016458886165131287,7.910894972817009e-05,0.000908483273097931,0.028737576469374915,0.05615204282230302,0.0,-0.01016140692900632,0.004943205541499183,0.030182406965638973,0.3595188128750987,0.5234797284785895,0.0,401.46244935452273,446.4862027857284,387.0225793555395,419.51853605745805,-5.999662736468089
0.12000000000000001,-0.000774134583841939,0.00037561324416883176,0.0,0.050274650200376136,0.08748986499022315,0.0,-0.010150733324581458,0.004936540761452945,-0.5585709811104004,0.3577949980564079,0.5198321158343252,0.0,0.09095283723277799,0.1533300943840042,-0.2540959920817278,0.10668429015149869,-6.000763017748104
0.06,-0.00018305541693493005,7.142893312219743e-05,0.0007697113871290924,0.026391038578616133,0.06240638692498823,0.0,-0.01128388056454899,0.0044715733311318975,0.02554118709887423,0.3423923370009707,0.5547898304054323,0.0,397.7010630064982,445.6799904754175,386.932139339479,417.942854612982,-5.999731325540311
0.12000000000000001,-0.0008599328475340174,0.0003396395217183504,0.0,0.04690366118384226,0.09561438777389064,0.0,-0.011271934477270129,0.0044652343765533,-0.5632164380191039,0.34082927310010647,0.5506940965875552,0.0,-0.05535538089428993,0.17288318376354536,0.0773684713772757,0.08517029381042057,-6.000796151896072
0.06,-0.00020206974610341923,6.679245743070449e-05,0.0006155650152814265,0.02503706334321798,0.06895557671453645,0.0,-0.012438538320993332,0.004186219743133644,0.020383095332348715,0.33217000823282194,0.5859513097030785,0.0,393.638901660657,444.62601854222464,386.42762573113544,416.58167379832713,-5.999808363920016
0.12000000000000001,-0.0009482083948211706,0.0003178831946390016,0.0,0.04493815105796006,0.10402446135540622,0.0,-0.012425207075198891,0.004179996972623996,-0.5683792246070518,0.33069924255955874,0.5813836271008416,0.0,-0.011294604612864452,-0.14517237723118992,0.08081023459828773,0.20911303131503975,-6.000840381411514
0.06,-0.0002234414217713655,6.205381110425651e-05,0.0004563637655493821,0.023626087556742448,0.0763627042210775,0.0,-0.013735381782304275,0.0038943771971923563,0.015051031996112553,0.3212257732741269,0.6194748602131128,0.0,389.76676486899856,443.96842682937495,385.49191732932735,414.75246337178834,-5.999888555146223
0.12000000000000001,-0.0010473697542323825,0.0002956355881527681,0.0,0.04287237570662494,0.11343308254812268,0.0,-0.01372047683355994,0.003888293261747869,-0.5737162371486881,0.3198497104115991,0.6143709023056646,0.0,-0.09672074108370372,0.11330174073004477,-0.019445546456669568,-0.012303038275218892,-6.0008915248136425
0.06,-0.00024129810960563732,5.9467050014814886e-05,0.0003070368122944978,0.022914179405074897,0.08269973627375027,0.0,-0.014817989795525743,0.00373464144295938,0.010049236013351526,0.3155827990573513,0.6468945122032219,0.0,386.2746280726332,443.17200139398295,384.4082723145252,413.24772411515465,-5.99996365164815
